SortID,Order,Family,Species common name,Species scientific name,PhyloName,duplicate,Source,Nest materials raw,Anthropogenic,Number-Mat,BodyMass,str-none,str-scrape,str-platform,str-cup,str-dome,str-ex,loc-artificial,loc-ground-water,loc-cavity,loc-rock,loc-veg,RangeSize,IUCN-category-2020,IUCN-simplified,HFI,Biome-simplified,str-scrapenone,Plastic,WoS-Papers,BrainSize
8503,PASSERIFORMES,Sittidae,Eurasian Nuthatch,Sitta europaea,Sitta europaea,0,HBW,"Wood chips, bark flakes (usually of pine), dry leaves, lichen, conifer­needles, mud, animal dung, rootlets, moss ",0,9,26.3,0,0,0,0,0,1,1,0,1,1,0,2373,LC,Least-concerned,22.80052163,temperate-forests,0,0,201,NA
8505,PASSERIFORMES,Sittidae,Chestnut-vented Nuthatch,Sitta nagaensis,Sitta nagaensis,0,HBW,"scraps of bark, moss, fur",0,3,55.72,0,0,0,0,0,1,0,0,1,0,0,115,LC,Least-concerned,22.4956453,tropical-forests,0,0,4,NA
8506,PASSERIFORMES,Sittidae,Kashmir Nuthatch,Sitta cashmirensis,Sitta cashmirensis,0,HBW,"bark chips, seed husks, dried leaves, wet mud, small seeds",0,5,29.2,1,0,0,0,0,1,0,0,1,0,0,36,LC,Least-concerned,29.50036681,grasslands,1,0,2,NA
8507,PASSERIFORMES,Sittidae,Indian Nuthatch,Sitta castanea,Sitta castanea,1,HBW,"dried leaves, wood chips, bark fragments, moss, mud, saliva, tree resin",0,7,8.33,1,0,0,0,0,1,0,0,1,0,0,308,LC,Least-concerned,36.21221886,tropical-forests,1,0,NA,NA
8508,PASSERIFORMES,Sittidae,Chestnut-bellied Nuthatch,Sitta cinnamoventris,Sitta castanea,1,HBW,"moss, bark fragments, dried leaves, fur, fine moss, feathers, insect wings",0,7,8.33,1,0,0,0,0,1,1,0,1,0,0,308,LC,Least-concerned,28.16795093,tropical-forests,1,0,NA,NA
8509,PASSERIFORMES,Sittidae,Burmese Nuthatch,Sitta neglecta,Sitta castanea,0,HBW,"thin flat tree seeds, cotton wool, mud, broken leaves, clay, leaves, grass, fibres, fur, feathers, cast snakeskin",0,11,8.33,0,0,0,0,0,1,0,0,1,0,0,308,LC,Least-concerned,25.42738088,tropical-forests,0,0,3,NA
8510,PASSERIFORMES,Sittidae,Burmese Nuthatch,Sitta himalayensis,Sitta himalayensis,0,HBW,"green (sometimes dried) moss, mossy fibres, rhododendron leaves, mud, berries",0,5,9.9,0,0,1,0,0,1,0,0,1,0,0,70,LC,Least-concerned,27.9368566,tropical-forests,0,0,1,NA
8512,PASSERIFORMES,Sittidae,Pygmy Nuthatch,Sitta pygmaea,Sitta pygmaea,0,BoNA,"bark shreds, fine moss, grass, plant down, fur, cocoons, other soft fibrous material, feathers, hair, wool, snake skin, sagebrush, cotton, cottonlike substances, string, grass blades, bits of cloth, lichen, cocoon fibers, papery material, decayed wood",1,21,9.03,0,0,0,1,0,1,1,0,1,0,0,288,LC,Least-concerned,18.9839509,desert,0,0,13,-0.577918501
8512,PASSERIFORMES,Sittidae,Pygmy Nuthatch,Sitta pygmaea,Sitta pygmaea,1,HBW,"bark shreds, fine moss, grass, plant down, fur, hair, cocoons, other soft fibrous material, feathers",0,9,9.03,0,0,0,1,0,1,1,0,1,0,0,288,LC,Least-concerned,18.9839509,desert,0,0,NA,-0.577918501
8513,PASSERIFORMES,Sittidae,Brown-headed Nuthatch,Sitta pusilla,Sitta pusilla,0,BoNA,"pine seed wings, cotton, feathers, wool, cocoon fibers, cypress bark strips, bark shreds, pine needle fascicles, pieces of corn shuck (Zea mays), Spanish moss (Usnea sp.), soft weed stalks, grass rootlets, wood chips",0,13,5.9,1,0,0,0,0,1,1,0,1,0,0,110,LC,Least-concerned,34.16715248,temperate-forests,1,0,44,NA
8513,PASSERIFORMES,Sittidae,Brown-headed Nuthatch,Sitta pusilla,Sitta pusilla,1,HBW,"pine-seed wings, bark chips, grass, other vegetable fibres, cotton, feathers, wool, seed wings",0,8,5.9,1,0,0,0,0,1,1,0,1,0,0,110,LC,Least-concerned,34.16715248,temperate-forests,1,0,NA,NA
8515,PASSERIFORMES,Sittidae,Corsican Nuthatch,Sitta whiteheadi,Sitta whiteheadi,0,HBW,"pine needles, wood chips, bark pieces, hair, feathers, moss, lichen, plant fibres",0,8,19,0,0,0,0,0,1,0,0,1,0,0,2,VU,Threatened,22.56980839,med,0,0,13,NA
8516,PASSERIFORMES,Sittidae,Algerian Nuthatch,Sitta ledanti,Sitta ledanti,0,HBW,"wood chips, leaves, feathers, hog bristles",0,4,38.4,0,0,0,0,0,1,0,0,1,0,0,2,EN,Endangered,26.27881944,temperate-forests,0,0,5,NA
8517,PASSERIFORMES,Sittidae,Krueper's Nuthatch,Sitta krueperi,Sitta krueperi,0,HBW,"coarse bark chips, rotten wood and cone scales, moss, bark fibres, hair, wool, fur, feathers",0,8,82.57,1,0,0,0,0,1,0,0,1,0,1,52,LC,Least-concerned,32.01529097,med,1,0,17,NA
8519,PASSERIFORMES,Sittidae,Red-breasted Nuthatch,Sitta canadensis,Sitta canadensis,0,BoNA,"grasses, shredded strips of bark, pine needles, fur, feathers, hair, fine grass, shredded bark, dry leaves, sticky conifer resin",0,10,11.1,0,0,0,0,0,1,0,0,1,0,0,763,LC,Least-concerned,14.01868317,taiga-tundra,0,0,58,-0.573059459
8519,PASSERIFORMES,Sittidae,Red-breasted Nuthatch,Sitta canadensis,Sitta canadensis,1,HBW,"bark chips, pine needles, grass, rootlets, hair, fur, feathers, fine grass, shredded bark, sticky resin",0,10,11.1,0,0,0,0,0,1,0,0,1,0,0,763,LC,Least-concerned,14.01868317,taiga-tundra,0,0,NA,-0.573059459
8520,PASSERIFORMES,Sittidae,Snowy-browed Nuthatch,Sitta villosa,Sitta villosa,0,HBW,"plant fibres, feathers, grass",0,3,9.9,0,0,0,1,0,1,0,0,1,0,0,101,LC,Least-concerned,27.61072928,temperate-forests,0,0,2,NA
8521,PASSERIFORMES,Sittidae,White-cheeked Nuthatch,Sitta leucopsis,Sitta leucopsis,0,HBW,"grass, dead leaves, moss, fur, hair lining",0,5,14.65,0,0,1,0,0,0,0,0,1,0,0,30,LC,Least-concerned,32.23924745,grasslands,0,0,1,NA
8523,PASSERIFORMES,Sittidae,White-breasted Nuthatch,Sitta carolinensis,Sitta carolinensis,1,BoNA,"bark flakes, strips and lumps of earth, grasses, rootlets, fur, wool, hair, feathers",0,8,11.2,0,0,0,0,0,1,1,0,1,0,0,859,LC,Least-concerned,23.80570563,temperate-forests,0,0,NA,-0.152911445
8523,PASSERIFORMES,Sittidae,White-breasted Nuthatch,Sitta carolinensis,Sitta carolinensis,0,HBW,"wood chips, bark strips, earth, mud, twigs, grass, leaves, fur, hair, wool, feathers",0,11,11.2,0,0,0,0,0,1,1,0,1,0,0,859,LC,Least-concerned,23.80570563,temperate-forests,0,0,72,-0.152911445
8524,PASSERIFORMES,Sittidae,Western Rock Nuthatch,Sitta neumayer,Sitta neumayer,0,HBW,"Mud, animal dung, hair, feathers, beetle wings, hair, wool, feathers, grass, natural objects, man-made objects",1,11,29,0,0,0,0,1,1,1,0,0,1,0,173,LC,Least-concerned,33.02554249,temperate-forests,0,0,6,NA
8525,PASSERIFORMES,Sittidae,Eastern Rock Nuthatch,Sitta tephronota,Sitta tephronota,0,HBW,"Mud, saliva, excrement, resin, feathers, hair, cloth, insect fragments, sweet papers, feathers, bright objects, grass, feathers, fibres, hair",1,15,23.58,0,0,0,0,1,1,1,0,1,1,1,273,LC,Least-concerned,25.26507025,desert,0,0,9,NA
8526,PASSERIFORMES,Sittidae,Velvet-fronted Nuthatch,Sitta frontalis,Sitta frontalis,0,HBW,"moss, feathers, fur",0,3,15.6,0,0,0,0,0,1,0,0,1,0,0,608,LC,Least-concerned,27.08223373,tropical-forests,0,0,1,NA
8531,PASSERIFORMES,Sittidae,Beautiful Nuthatch,Sitta formosa,Sitta formosa,0,HBW,"leaves, bark chips, fur, fur of bamboo rat",0,4,21,0,0,0,0,0,1,0,0,1,0,0,43,VU,Threatened,23.67274821,tropical-forests,0,0,4,NA
8532,PASSERIFORMES,Sittidae,Wallcreeper,Tichodroma muraria,Tichodroma muraria,0,HBW,"moss, plant fibres, rootlets, grass, hair, wool, feathers",0,7,17.5,NA,NA,NA,NA,NA,NA,1,0,0,1,0,576,LC,Least-concerned,22.39743575,grasslands,NA,0,8,NA
8533,PASSERIFORMES,Sittidae,African Spotted Creeper,Salpornis salvadori,Salpornis spilonotus,0,HBW,"flower stalks, leaf stalks, rootlets, bark chips, spider webs, insect cocoons, caterpillar excreta, vegetable down, lichen, spider webs, egg sacs, cocoons, plant down",0,13,41,0,0,0,1,0,0,0,0,0,0,1,413,LC,Least-concerned,23.5023523,grasslands,0,0,1,NA
8534,PASSERIFORMES,Sittidae,Indian Spotted Creeper,Salpornis spilonota,Salpornis spilonotus,1,HBW,"flower stalks, leaf stalks, rootlets, bark chips, spider webs, insect cocoons, caterpillar excreta, vegetable down, lichen, spider webs, egg sacs, cocoons, plant down",0,13,41,0,0,0,1,0,0,NA,NA,NA,NA,NA,413,LC,Least-concerned,36.15801677,tropical-forests,0,0,NA,NA
8535,PASSERIFORMES,Polioptilidae,Collared Gnatwren,Microbates collaris,Microbates collaris,0,HBW,"Compacted rotten leaves, leaf rachises, thinner soft brown material",0,3,27.31,0,0,0,1,0,0,0,0,0,0,1,209,LC,Least-concerned,6.567159108,tropical-forests,0,0,3,NA
8536,PASSERIFORMES,Polioptilidae,Tawny-faced Gnatwren,Microbates cinereiventris,Microbates cinereiventris,0,HBW,"Green moss, plant fibres, dead leaf skeletons, strands of fine grass",0,4,14,0,0,0,1,0,0,0,0,0,0,1,104,LC,Least-concerned,22.75908406,tropical-forests,0,0,3,NA
8537,PASSERIFORMES,Polioptilidae,Long-billed Gnatwren,Ramphocaenus melanurus,Ramphocaenus melanurus,0,HBW,"Green moss, fine bark, cobweb, twigs, leaves, black fibres, filler material",0,7,15.6,0,0,0,1,0,0,0,0,0,0,1,887,LC,Least-concerned,15.42766475,tropical-forests,0,0,3,-0.678172277
8537,PASSERIFORMES,Polioptilidae,Long-billed Gnatwren,Ramphocaenus melanurus,Ramphocaenus melanurus,1,NBO,fine plant material,0,1,15.6,0,0,0,1,0,0,0,0,0,0,1,887,LC,Least-concerned,15.42766475,tropical-forests,0,0,NA,-0.678172277
8538,PASSERIFORMES,Polioptilidae,Blue-grey Gnatcatcher,Polioptila caerulea,Polioptila caerulea,0,BoNA,"spider webbing, caterpillar silk, crustose lichens (Parmelia spp., Physcia spp.), burnt bark flakes, forb and grass stems, fungal rhizomorphs, vascular cylinders of Tillandsia, willow catkins, plant down, paper, cocoons, hair, feathers, plant fibers, bark strips",1,16,27.3,0,0,0,1,0,0,0,0,0,0,1,738,LC,Least-concerned,27.93441375,temperate-forests,0,0,31,-1.275486402
8538,PASSERIFORMES,Polioptilidae,Blue-grey Gnatcatcher,Polioptila caerulea,Polioptila caerulea,1,HBW,"Forb stems, grass stems, spider web, caterpillar silk, small feathers, fur, plant down, other soft cottony materials, lichens",0,9,27.3,0,0,0,1,0,0,0,0,0,0,1,738,LC,Least-concerned,27.93441375,temperate-forests,0,0,NA,-1.275486402
8539,PASSERIFORMES,Polioptilidae,Cuban Gnatcatcher,Polioptila lembeyei,Polioptila lembeyei,0,HBW,"Fur, horsehair, vegetable fibres, small leaves, lichen, cobwebs, additional soft materials",0,7,22,0,0,0,1,0,0,0,0,0,0,1,8,LC,Least-concerned,30.07500558,tropical-forests,0,0,1,NA
8540,PASSERIFORMES,Polioptilidae,California Gnatcatcher,Polioptila californica,Polioptila californica,0,BoNA,"twigs, small curled-up leaves of the white sage [Salvia apiana], plant-down, fragments of spiders' webs, hemp-like fiber, feathers, grass, bark, fiber, paper, cloth, string, fur, soft cottony material",1,14,16.4,0,0,0,1,0,0,0,0,0,0,1,23,LC,Least-concerned,13.56442439,desert,0,0,34,NA
8540,PASSERIFORMES,Polioptilidae,California Gnatcatcher,Polioptila californica,Polioptila californica,1,HBW,"Fibrous materials, spider webs, caterpillar silk, small feathers, plant down, other soft materials",0,6,16.4,0,0,0,1,0,0,0,0,0,0,1,23,LC,Least-concerned,13.56442439,desert,0,0,NA,NA
8541,PASSERIFORMES,Polioptilidae,Black-tailed Gnatcatcher,Polioptila melanura,Polioptila melanura,0,BoNA,"plant down, feathers, fur, animal hair, cotton, silky down, gray fibers of wood and bark, cactus wool",0,8,16.4,0,0,0,1,0,0,0,0,0,0,1,126,LC,Least-concerned,19.1681298,desert,0,0,5,NA
8541,PASSERIFORMES,Polioptilidae,Black-tailed Gnatcatcher,Polioptila melanura,Polioptila melanura,1,HBW,"Fibrous materials, spider webs, caterpillar silk, small feathers, plant down, other soft materials",0,6,16.4,0,0,0,1,0,0,0,0,0,0,1,126,LC,Least-concerned,19.1681298,desert,0,0,NA,NA
8542,PASSERIFORMES,Polioptilidae,Black-capped Gnatcatcher,Polioptila nigriceps,Polioptila nigriceps,0,HBW,"Small twigs, plant down, spider webs, down, plant fibres",0,5,11.4,0,0,0,1,0,0,0,0,0,0,1,27,LC,Least-concerned,25.10584819,tropical-forests,0,0,3,NA
8543,PASSERIFORMES,Polioptilidae,White-lored Gnatcatcher,Polioptila albiloris,Polioptila albiloris,0,HBW,"Spider webs, dried grass stalks/roots, fine grass, horsehair, feathery seed parts, bits of lichen/bark",0,6,16.4,0,0,0,1,0,0,0,0,0,0,1,47,LC,Least-concerned,27.5864015,tropical-forests,0,0,2,NA
8543,PASSERIFORMES,Polioptilidae,White-lored Gnatcatcher,Polioptila albiloris,Polioptila albiloris,1,NBO,"plant fibers, lichens",0,2,16.4,0,0,0,1,0,0,0,0,0,0,1,47,LC,Least-concerned,27.5864015,tropical-forests,0,0,NA,NA
8544,PASSERIFORMES,Polioptilidae,Tropical Gnatcatcher,Polioptila plumbea,Polioptila plumbea,0,HBW,"Moss, tree bark, cobwebs, vegetation, leaf fibres, lichens",0,6,22.5,0,0,0,1,0,0,0,0,0,0,1,678,LC,Least-concerned,17.72850576,tropical-forests,0,0,7,NA
8544,PASSERIFORMES,Polioptilidae,Tropical Gnatcatcher,Polioptila plumbea,Polioptila plumbea,1,NBO,"soft vegetable fibers, lichen, moss, liverwart attached by spiderweb, fine fibers, seed down",0,6,22.5,0,0,0,1,0,0,0,0,0,0,1,678,LC,Least-concerned,17.72850576,tropical-forests,0,0,NA,NA
8546,PASSERIFORMES,Polioptilidae,Creamy-bellied Gnatcatcher,Polioptila lactea,Polioptila lactea,0,HBW,"Green moss, leaves, lichens",0,3,16.4,NA,NA,NA,NA,NA,NA,0,0,0,0,1,59,NT,Threatened,30.50556917,tropical-forests,NA,0,1,NA
8549,PASSERIFORMES,Polioptilidae,Masked Gnatcatcher,Polioptila dumicola,Polioptila dumicola,0,HBW,"Vegetable fibres, spider webs, lichens",0,3,27.3,0,0,0,1,0,0,0,0,0,0,1,370,LC,Least-concerned,21.09935177,grasslands,0,0,7,NA
8550,PASSERIFORMES,Troglodytidae,Rock Wren,Salpinctes obsoletus,Salpinctes obsoletus,0,BoNA,"pebbles, rocks, stones, small stones, sticks, safety pin, wire, scissors, battery zinc, fishhooks, pieces of glass, piece of leather, copper tacks, pieces of limestone, pieces of plaster, pieces of shingles, abalone shells, mussel shells, nails, flat iron, bones, grass, bits of wood, bark, moss, hair, rootlets, wool, spider silk",1,29,14,0,0,0,1,0,0,1,0,1,1,0,560,LC,Least-concerned,18.44771522,desert,0,0,17,-0.334841036
8550,PASSERIFORMES,Troglodytidae,Rock Wren,Salpinctes obsoletus,Salpinctes obsoletus,1,HBW,"Feathers, fur, pebbles, stones",0,4,14,0,0,0,1,0,0,1,0,1,1,0,560,LC,Least-concerned,18.44771522,desert,0,0,NA,-0.334841036
8552,PASSERIFORMES,Troglodytidae,Southern Nightingale-wren,Microcerculus marginatus,Microcerculus marginatus,0,HBW,Dead leaves  ,0,1,27.3,NA,NA,NA,NA,NA,NA,0,0,1,0,0,485,LC,Least-concerned,13.50346287,tropical-forests,NA,0,3,NA
8555,PASSERIFORMES,Troglodytidae,Canyon Wren,Catherpes mexicanus,Catherpes mexicanus,0,BoNA,"twigs, moss, twigs, grasses, dead leaves, lichens, plant down, wool, cobwebs, feathers, metals, other soft material",0,12,37,0,0,0,1,0,0,1,0,0,1,0,434,LC,Least-concerned,18.33620529,desert,0,0,15,NA
8555,PASSERIFORMES,Troglodytidae,Canyon Wren,Catherpes mexicanus,Catherpes mexicanus,1,HBW,"Moss, wool, hair, coarser twigs, artificial debris, pen-nibs, paper clips, pins, matches, screws",1,10,37,0,0,0,1,0,0,1,0,0,1,0,434,LC,Least-concerned,18.33620529,desert,0,0,NA,NA
8556,PASSERIFORMES,Troglodytidae,Sumichrast's Wren,Hylorchilus sumichrasti,Hylorchilus sumichrasti,0,NBO,"grasses, roots, leaves, small dried branches, mosses",0,5,12.7,NA,NA,NA,NA,NA,NA,0,0,0,1,0,3,NT,Threatened,28.75607639,tropical-forests,NA,0,5,NA
8559,PASSERIFORMES,Troglodytidae,Tooth-billed Wren,Odontorchilus cinereus,Odontorchilus cinereus,0,NBO,twigs,0,1,21.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,LC,Least-concerned,9.111517273,tropical-forests,NA,0,1,NA
8560,PASSERIFORMES,Troglodytidae,Zapata Wren,Ferminia cerverai,Ferminia cerverai,0,HBW,"Sawgrass leaves, feathers",0,2,17.09,0,0,0,0,1,0,0,0,0,0,1,1,EN,Endangered,22.95470917,grasslands,0,0,0,NA
8561,PASSERIFORMES,Troglodytidae,Pacific Wren,Troglodytes pacificus,Troglodytes troglodytes,0,BoNA,"moss, cedar bark, twigs, rootlets, shreds of decayed wood, grass, feathers, hair",0,8,12.3,1,0,0,0,1,1,1,1,1,0,0,2503,LC,Least-concerned,10.21497757,temperate-forests,1,0,322,NA
8562,PASSERIFORMES,Troglodytidae,Winter Wren,Troglodytes hiemalis,Troglodytes troglodytes,1,BoNA,"moss, cedar bark, twigs, rootlets, shreds of decayed wood, grass, feathers, hair",0,8,12.3,1,0,0,0,1,1,1,1,1,0,0,2503,LC,Least-concerned,17.71990745,taiga-tundra,1,0,NA,NA
8563,PASSERIFORMES,Troglodytidae,Northern Wren,Troglodytes troglodytes,Troglodytes troglodytes,1,HBW,"Grass, fibres",0,2,12.3,0,0,0,0,1,0,1,0,0,1,1,2503,LC,Least-concerned,27.68962771,temperate-forests,0,0,NA,NA
8564,PASSERIFORMES,Troglodytidae,Clarion Wren,Troglodytes tanneri,Troglodytes tanneri,0,HBW,"Sticks, grass blades, feathers",0,3,12.9,0,0,0,1,0,0,1,1,0,0,0,1,VU,Threatened,0,seabird,0,0,3,NA
8565,PASSERIFORMES,Troglodytidae,House Wren,Troglodytes aedon,Troglodytes aedon,0,BoNA,"small sticks, grass, rootlets, inner bark, hair, feathers, shed snakeskin, cellophane, nails, tacks, brads, bits of wire, hairpins, paper clips, metal items",1,15,10.8,0,0,1,0,0,0,1,0,1,1,0,2475,LC,Least-concerned,20.21382369,tropical-forests,0,1,379,-0.634878272
8565,PASSERIFORMES,Troglodytidae,House Wren,Troglodytes aedon,Troglodytes aedon,1,HBW,"Coarse twigs, hair, wool, feathers",0,4,10.8,0,0,1,0,0,0,1,0,1,1,0,2475,LC,Least-concerned,20.21382369,tropical-forests,0,0,NA,-0.634878272
8567,PASSERIFORMES,Troglodytidae,Cobb's Wren,Troglodytes cobbi,Troglodytes cobbi,0,HBW,"Tussac grass, seal hairs, feathers",0,3,17.5,0,0,0,0,1,0,1,1,0,0,0,7,LC,Least-concerned,8.041185975,grasslands,0,0,6,NA
8568,PASSERIFORMES,Troglodytidae,Rufous-browed Wren,Troglodytes rufociliatus,Troglodytes rufociliatus,1,HBW,"Dry grasses, pine needles",0,2,12.1,0,0,0,1,0,0,0,0,1,0,0,21,LC,Least-concerned,36.43286065,tropical-forests,0,0,NA,NA
8568,PASSERIFORMES,Troglodytidae,Rufous-browed Wren,Troglodytes rufociliatus,Troglodytes rufociliatus,0,NBO,"pine needles, grasses, small soft feathers",0,3,12.1,0,0,0,1,0,0,0,0,1,0,0,21,LC,Least-concerned,36.43286065,tropical-forests,0,0,3,NA
8570,PASSERIFORMES,Troglodytidae,Mountain Wren,Troglodytes solstitialis,Troglodytes solstitialis,0,HBW,"Fibrous roots, narrow dry leaves",0,2,11,NA,NA,NA,NA,NA,NA,0,0,1,0,1,121,LC,Least-concerned,25.71278617,tropical-forests,NA,0,1,NA
8574,PASSERIFORMES,Troglodytidae,Timberline Wren,Thryorchilus browni,Thryorchilus browni,0,HBW,"Bamboo leaves, finer fibres",0,2,20.2,0,0,0,0,1,0,0,0,0,0,1,3,LC,Least-concerned,39.40916646,tropical-forests,0,0,3,NA
8576,PASSERIFORMES,Troglodytidae,Grass Wren,Cistothorus platensis,Cistothorus platensis,1,BoNA,"culms of sedges, fine grasses, feathers, fur, cattails",0,5,20.9,0,0,0,0,1,0,0,1,0,0,1,782,LC,Least-concerned,23.04670127,grasslands,0,0,NA,NA
8576,PASSERIFORMES,Troglodytidae,Grass Wren,Cistothorus platensis,Cistothorus platensis,0,HBW,"Fine grasses, sedges, plant down, feathers, down, grass, white feathers, wool, thorns",0,9,20.9,0,0,0,0,1,0,0,1,0,0,1,782,LC,Least-concerned,23.04670127,grasslands,0,0,57,NA
8576,PASSERIFORMES,Troglodytidae,Grass Wren,Cistothorus platensis,Cistothorus platensis,1,NBO,"grasses, sedges, fine grasses, hair, feathers, plant down",0,6,20.9,0,0,0,0,1,0,0,1,0,0,1,782,LC,Least-concerned,23.04670127,grasslands,0,0,NA,NA
8577,PASSERIFORMES,Troglodytidae,Merida Wren,Cistothorus meridae,Cistothorus meridae,0,HBW,"Uncertain (grass stems, fine hairs taken from Espeletia leaves)",0,2,12.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,LC,Least-concerned,NA,tropical-forests,NA,0,2,NA
8578,PASSERIFORMES,Troglodytidae,Apolinar's Wren,Cistothorus apolinari,Cistothorus apolinari,0,HBW,Uncertain (Typha leaf strips),0,1,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,EN,Endangered,32.00856944,tropical-forests,NA,0,3,NA
8579,PASSERIFORMES,Troglodytidae,Marsh Wren,Cistothorus palustris,Cistothorus palustris,0,BoNA,"down, cattail leaves, cattail strips, cordgrass, snake skins",0,5,12.3,0,0,0,0,1,0,0,0,0,0,1,656,LC,Least-concerned,24.11714609,grasslands,0,0,60,NA
8579,PASSERIFORMES,Troglodytidae,Marsh Wren,Cistothorus palustris,Cistothorus palustris,1,HBW,"Thin strips of leaves/grass, fine leaves, cat-tail down, feathers",0,4,12.3,0,0,0,0,1,0,0,0,0,0,1,656,LC,Least-concerned,24.11714609,grasslands,0,0,NA,NA
8580,PASSERIFORMES,Troglodytidae,Carolina Wren,Thryothorus ludovicianus,Thryothorus ludovicianus,0,BoNA,"bark strips, dried grasses, dead leaves, oak catkins, sticks, pine needles, mosses, hair, feathers, light straw, wool clumps, shed snake skin, paper, plastic, string",1,15,23,0,0,0,1,1,0,1,1,1,0,1,329,LC,Least-concerned,27.37285943,temperate-forests,0,1,67,-0.150759465
8580,PASSERIFORMES,Troglodytidae,Carolina Wren,Thryothorus ludovicianus,Thryothorus ludovicianus,1,HBW,"Dried grass, bark strips, horsehair, debris, string, cast snakeskins, finer material",1,7,23,0,0,0,1,1,0,1,1,1,0,1,329,LC,Least-concerned,27.37285943,temperate-forests,0,0,NA,-0.150759465
8582,PASSERIFORMES,Troglodytidae,Bewick's Wren,Thryomanes bewickii,Thryomanes bewickii,0,BoNA,"sticks, rootlets, moss, leaves, leaf skeletons, spider egg cases, oak catkins, feathers, wool, hair, plant down, snakeskin, cellophane, grasses",1,14,29.6,0,0,0,1,1,0,1,1,1,1,0,398,LC,Least-concerned,21.01241555,desert,0,1,23,-0.660963234
8582,PASSERIFORMES,Troglodytidae,Bewick's Wren,Thryomanes bewickii,Thryomanes bewickii,1,HBW,"Grass, rootlets, finer material, snakeskins",0,4,29.6,0,0,0,1,1,0,1,1,1,1,0,398,LC,Least-concerned,21.01241555,desert,0,0,NA,-0.660963234
8583,PASSERIFORMES,Troglodytidae,Stripe-backed Wren,Campylorhynchus nuchalis,Campylorhynchus nuchalis,0,HBW,"Grass, fibres, feathers",0,3,42.5,1,0,0,0,1,0,0,0,0,0,1,64,LC,Least-concerned,24.43884977,grasslands,1,0,11,NA
8584,PASSERIFORMES,Troglodytidae,Fasciated Wren,Campylorhynchus fasciatus,Campylorhynchus fasciatus,0,HBW,"Grass, feathers",0,2,18.7,0,0,0,0,1,0,1,0,0,0,1,25,LC,Least-concerned,20.53620975,tropical-forests,0,0,3,NA
8585,PASSERIFORMES,Troglodytidae,Band-backed Wren,Campylorhynchus zonatus,Campylorhynchus zonatus,0,HBW,"Plant fibres, straw, moss, wool, hair",0,5,12.2,0,0,0,0,1,0,0,0,0,0,1,85,LC,Least-concerned,34.5893314,tropical-forests,0,0,1,NA
8586,PASSERIFORMES,Troglodytidae,Grey-barred Wren,Campylorhynchus megalopterus,Campylorhynchus megalopterus,0,HBW,"Mosses, hairs, feathers, dried bamboo leaves",0,4,15.43,0,0,0,0,1,0,0,0,0,0,1,21,LC,Least-concerned,34.9130698,tropical-forests,0,0,0,NA
8588,PASSERIFORMES,Troglodytidae,Thrush-like Wren,Campylorhynchus turdinus,Campylorhynchus turdinus,0,HBW,"Grass, snakeskin, scraps of plastic",1,3,10.79,1,0,0,0,1,0,1,0,0,0,1,444,LC,Least-concerned,12.8571209,tropical-forests,1,1,2,NA
8591,PASSERIFORMES,Troglodytidae,Rufous-naped Wren,Campylorhynchus rufinucha,Campylorhynchus rufinucha,0,HBW,"Grass, plant fibres, down, feathers",0,4,20.4,1,0,0,0,1,0,1,0,0,0,1,46,LC,Least-concerned,NA,tropical-forests,1,0,15,NA
8593,PASSERIFORMES,Troglodytidae,Bicolored Wren,Campylorhynchus griseus,Campylorhynchus griseus,0,HBW,"Grass, fibres",0,2,18,1,0,0,0,1,0,0,0,0,0,1,113,LC,Least-concerned,22.09500026,grasslands,1,0,4,NA
8594,PASSERIFORMES,Troglodytidae,Giant Wren,Campylorhynchus chiapensis,Campylorhynchus chiapensis,0,HBW,"Straw, weed stems, pieces of vine",0,3,24.64,0,0,0,0,1,0,0,0,0,0,1,2,LC,Least-concerned,18.83522383,tropical-forests,0,0,0,NA
8595,PASSERIFORMES,Troglodytidae,Cactus Wren,Campylorhynchus brunneicapillus,Campylorhynchus brunneicapillus,0,BoNA,"dried fine and coarse grasses, dry shredded fibers, feathers, newspaper, tissue, cotton, string, ropes, rags, fur",1,10,13.19,0,0,0,0,1,0,1,0,0,0,1,208,LC,Least-concerned,19.43782251,desert,0,0,17,0.281
8595,PASSERIFORMES,Troglodytidae,Cactus Wren,Campylorhynchus brunneicapillus,Campylorhynchus brunneicapillus,1,HBW,"Grass, fibres, feathers, artificial material",1,4,13.19,0,0,0,0,1,0,1,0,0,0,1,208,LC,Least-concerned,19.43782251,desert,0,0,NA,0.281
8596,PASSERIFORMES,Troglodytidae,Yucatan Wren,Campylorhynchus yucatanicus,Campylorhynchus yucatanicus,0,HBW,Grass,0,1,15.1,0,0,0,0,1,0,0,0,0,0,1,5,NT,Threatened,26.25426949,tropical-forests,0,0,3,NA
8597,PASSERIFORMES,Troglodytidae,Boucard's Wren,Campylorhynchus jocosus,Campylorhynchus jocosus,0,NBO,sticks,0,1,15.4,0,0,0,0,1,0,NA,NA,NA,NA,NA,14,LC,Least-concerned,31.49550631,tropical-forests,0,0,0,NA
